subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,duration_days,duration_months,subscription_status
S-081b81,A-b20d99,2024-01-30,,BASIC,20,380,4560,0,0,0,0,annual,1,,,ACTIVE
S-68c537,A-9ee962,2024-06-06,,ENTERPRISE,29,5771,69252,0,0,0,0,monthly,1,,,ACTIVE
S-3f82bc,A-d5a319,2023-10-30,,BASIC,15,0,0,1,0,1,0,monthly,1,,,DOWNGRADED
S-fe6311,A-5c9849,2024-11-11,,ENTERPRISE,19,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-b3c4b8,A-c43359,2024-12-17,,PRO,38,0,0,1,0,0,0,annual,1,,,ACTIVE
S-8923b3,A-157070,2024-05-17,,BASIC,27,513,6156,0,0,0,0,annual,1,,,ACTIVE
S-2410c6,A-5247b3,2024-05-11,,BASIC,33,627,7524,0,0,0,0,annual,0,,,ACTIVE
S-7a06fe,A-5a92e7,2024-09-28,,PRO,28,1372,16464,0,0,0,0,monthly,1,,,ACTIVE
S-ceaca8,A-96e141,2024-08-10,,ENTERPRISE,24,4776,57312,0,0,0,0,monthly,1,,,ACTIVE
S-02c3e7,A-7c4956,2024-08-14,,ENTERPRISE,6,1194,14328,0,0,0,0,annual,1,,,ACTIVE
S-3a1a06,A-eb7fac,2024-07-09,,ENTERPRISE,14,2786,33432,0,0,0,0,monthly,1,,,ACTIVE
S-7f5d03,A-22d9d2,2024-06-10,,PRO,25,1225,14700,0,0,0,0,monthly,0,,,ACTIVE
S-c10f0c,A-0f7d77,2024-11-11,,BASIC,6,114,1368,0,0,0,0,monthly,0,,,ACTIVE
S-cdd00a,A-4e44e8,2024-08-23,,BASIC,38,722,8664,0,0,0,0,monthly,1,,,ACTIVE
S-d57a67,A-2446e3,2024-07-14,,PRO,27,1323,15876,0,0,0,0,monthly,1,,,ACTIVE
S-f75ac4,A-faa28c,2024-02-17,,ENTERPRISE,48,0,0,1,0,0,0,annual,1,,,ACTIVE
S-76c59f,A-0aaf6e,2024-08-01,,BASIC,24,456,5472,0,0,0,0,annual,1,,,ACTIVE
S-0a15fa,A-bb1eaa,2024-12-12,,PRO,25,1225,14700,0,0,0,0,annual,1,,,ACTIVE
S-d0f5fb,A-39868b,2024-04-25,,ENTERPRISE,9,1791,21492,0,0,0,0,annual,0,,,ACTIVE
S-ffb6cc,A-94d3da,2024-09-28,,ENTERPRISE,41,8159,97908,0,0,0,0,monthly,0,,,ACTIVE
S-1b8300,A-faa28c,2024-05-23,,ENTERPRISE,48,0,0,1,1,0,0,monthly,1,,,UPGRADED
S-88de1c,A-18793f,2024-12-24,,BASIC,148,2812,33744,0,0,0,0,annual,1,,,ACTIVE
S-a88ffd,A-cc102e,2024-09-06,,PRO,13,637,7644,0,0,0,0,annual,1,,,ACTIVE
S-f12a54,A-f3ff05,2024-11-24,,PRO,2,98,1176,0,0,0,0,monthly,1,,,ACTIVE
S-f9b284,A-22d9d2,2024-07-02,,PRO,8,392,4704,0,0,0,0,annual,1,,,ACTIVE
S-61e53d,A-d42431,2024-11-15,2024-12-14,BASIC,22,418,5016,0,0,0,1,annual,0,29.0,1.0,CHURNED
S-4c5456,A-149a69,2024-12-19,,BASIC,34,646,7752,0,0,0,0,monthly,1,,,ACTIVE
S-b15cde,A-ee42db,2023-05-01,,PRO,13,637,7644,0,0,0,0,monthly,1,,,ACTIVE
S-9e6a18,A-7d514c,2024-11-06,,PRO,21,1029,12348,0,1,0,0,monthly,0,,,UPGRADED
S-0b2ac3,A-d792a6,2024-01-01,,BASIC,7,0,0,1,0,0,0,annual,1,,,ACTIVE
S-cb8a5c,A-1e6fc3,2024-12-17,,ENTERPRISE,1,199,2388,0,0,0,0,annual,1,,,ACTIVE
S-8b52b5,A-c1dfe1,2024-03-04,,ENTERPRISE,26,5174,62088,0,0,0,0,monthly,1,,,ACTIVE
S-79b2bc,A-249769,2024-08-28,,BASIC,4,76,912,0,0,0,0,monthly,1,,,ACTIVE
S-4fd9ba,A-d4ac0e,2024-09-10,,BASIC,24,456,5472,0,1,0,0,monthly,1,,,UPGRADED
S-163e9d,A-ccabf0,2024-03-03,,ENTERPRISE,11,2189,26268,0,0,0,0,annual,1,,,ACTIVE
S-8324d4,A-5a215a,2024-07-13,2024-08-03,PRO,87,0,0,1,0,0,1,monthly,1,21.0,0.7,CHURNED
S-22f848,A-993085,2023-10-15,,ENTERPRISE,49,9751,117012,0,0,0,0,annual,1,,,ACTIVE
S-b32512,A-854864,2024-12-25,,ENTERPRISE,20,3980,47760,0,0,0,0,monthly,1,,,ACTIVE
S-98ac99,A-8ed5dd,2023-11-09,,BASIC,5,95,1140,0,1,0,0,annual,1,,,UPGRADED
S-93fab3,A-9f9299,2024-11-10,2024-12-31,PRO,28,1372,16464,0,0,0,1,annual,1,51.0,1.7,CHURNED
S-838330,A-5a215a,2024-06-20,,PRO,87,0,0,1,0,0,0,annual,0,,,ACTIVE
S-720d62,A-c16101,2024-10-05,,BASIC,53,1007,12084,0,0,0,0,monthly,1,,,ACTIVE
S-e2500e,A-5b4ebb,2024-12-06,,BASIC,21,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-2c091a,A-32728c,2023-06-20,,PRO,20,980,11760,0,0,0,0,annual,1,,,ACTIVE
S-55d53c,A-2f6a32,2024-12-08,,BASIC,19,361,4332,0,0,0,0,annual,1,,,ACTIVE
S-df2fb8,A-0e966d,2024-08-17,,PRO,55,0,0,1,0,0,0,annual,1,,,ACTIVE
S-24ae40,A-328bd0,2024-02-11,2024-03-28,BASIC,18,342,4104,0,0,0,1,monthly,1,46.0,1.5,CHURNED
S-bdd4c5,A-5a92e7,2024-12-03,,PRO,28,1372,16464,0,0,0,0,monthly,1,,,ACTIVE
S-2196c4,A-425e76,2024-04-16,,BASIC,8,152,1824,0,0,0,0,monthly,1,,,ACTIVE
S-9626f8,A-d4ac0e,2024-08-25,,PRO,18,882,10584,0,0,0,0,annual,1,,,ACTIVE
S-03340d,A-4ef964,2024-04-01,,ENTERPRISE,17,3383,40596,0,0,0,0,annual,0,,,ACTIVE
S-ae1882,A-9f9299,2024-10-25,,BASIC,61,1159,13908,0,0,0,0,monthly,0,,,ACTIVE
S-1cdd2c,A-ac9111,2024-03-06,,PRO,21,1029,12348,0,0,0,0,monthly,0,,,ACTIVE
S-6b7aa4,A-c37601,2024-11-29,,BASIC,22,418,5016,0,0,0,0,monthly,1,,,ACTIVE
S-dfe952,A-e351e1,2024-09-27,,BASIC,33,627,7524,0,0,0,0,monthly,1,,,ACTIVE
S-763384,A-526d93,2024-07-24,,PRO,43,0,0,1,0,0,0,annual,1,,,ACTIVE
S-3e6a40,A-94c3cd,2024-08-07,,ENTERPRISE,32,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-5fffe8,A-4e631b,2024-07-26,,BASIC,22,418,5016,0,0,0,0,monthly,1,,,ACTIVE
S-e51242,A-8145a0,2023-11-13,,ENTERPRISE,9,1791,21492,0,0,0,0,annual,1,,,ACTIVE
S-ae3270,A-fdfc91,2023-09-14,,BASIC,29,551,6612,0,0,0,0,annual,1,,,ACTIVE
S-808668,A-e351e1,2024-10-01,,PRO,33,1617,19404,0,0,0,0,monthly,1,,,ACTIVE
S-388f70,A-40a557,2024-09-21,,PRO,18,0,0,1,0,0,0,annual,1,,,ACTIVE
S-b84a07,A-7c4956,2023-06-05,,PRO,9,441,5292,0,0,0,0,annual,1,,,ACTIVE
S-a24476,A-91e948,2024-01-26,,BASIC,41,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-ff78bf,A-50f3f7,2024-05-13,,PRO,31,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-695c1e,A-ce66f8,2024-07-02,,ENTERPRISE,37,7363,88356,0,0,0,0,monthly,1,,,ACTIVE
S-f97609,A-712f1c,2024-05-15,,PRO,38,1862,22344,0,1,0,0,annual,0,,,UPGRADED
S-fee60b,A-4a267b,2024-09-22,2024-09-29,PRO,46,2254,27048,0,0,0,1,monthly,1,7.0,0.2,CHURNED
S-3cc163,A-df10db,2024-07-02,,BASIC,68,0,0,1,1,0,0,annual,0,,,UPGRADED
S-534c28,A-e888d1,2024-09-16,,BASIC,14,266,3192,0,0,0,0,monthly,1,,,ACTIVE
S-e1d553,A-692f18,2024-09-27,,PRO,9,0,0,1,0,0,0,annual,1,,,ACTIVE
S-358daa,A-39b19f,2024-09-04,,ENTERPRISE,24,0,0,1,0,0,0,annual,1,,,ACTIVE
S-ff2761,A-0cc442,2024-09-25,,BASIC,45,855,10260,0,1,0,0,monthly,1,,,UPGRADED
S-b6d200,A-d27f50,2024-12-19,,BASIC,44,836,10032,0,0,0,0,monthly,1,,,ACTIVE
S-518472,A-e7beab,2024-12-08,,PRO,19,931,11172,0,0,0,0,monthly,1,,,ACTIVE
S-682d28,A-fdfc91,2024-08-31,,ENTERPRISE,47,9353,112236,0,0,0,0,annual,1,,,ACTIVE
S-0a2238,A-c7ffc2,2024-09-16,,BASIC,30,570,6840,0,0,0,0,monthly,1,,,ACTIVE
S-6e4c1a,A-94f8c9,2024-08-02,,ENTERPRISE,13,2587,31044,0,0,0,0,monthly,1,,,ACTIVE
S-7564e1,A-313be3,2024-08-14,,ENTERPRISE,47,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-41023c,A-49b828,2023-12-15,,ENTERPRISE,31,6169,74028,0,0,0,0,annual,1,,,ACTIVE
S-6e0006,A-5b051a,2024-09-18,,BASIC,22,418,5016,0,0,0,0,monthly,1,,,ACTIVE
S-7e1791,A-a6d261,2024-05-09,,ENTERPRISE,9,1791,21492,0,0,0,0,annual,1,,,ACTIVE
S-1109d6,A-a2485e,2024-08-11,,ENTERPRISE,3,597,7164,0,0,1,0,annual,1,,,DOWNGRADED
S-b35203,A-ac85cd,2024-12-23,,ENTERPRISE,53,10547,126564,0,0,1,0,monthly,1,,,DOWNGRADED
S-ef4ad8,A-bcf87c,2024-08-14,,PRO,10,490,5880,0,0,0,0,annual,0,,,ACTIVE
S-2dad6b,A-104f1a,2024-12-20,,BASIC,34,646,7752,0,0,0,0,monthly,1,,,ACTIVE
S-4c100f,A-eb7fac,2024-02-24,,ENTERPRISE,136,27064,324768,0,0,0,0,monthly,0,,,ACTIVE
S-17cfc4,A-592832,2024-12-01,,PRO,18,0,0,1,0,1,0,monthly,1,,,DOWNGRADED
S-c317f9,A-86902e,2023-11-24,,BASIC,34,646,7752,0,0,0,0,annual,1,,,ACTIVE
S-3311b1,A-7cfe77,2024-08-24,,PRO,69,3381,40572,0,1,0,0,monthly,1,,,UPGRADED
S-26e8f0,A-d40bf7,2024-11-17,,ENTERPRISE,59,11741,140892,0,0,0,0,monthly,0,,,ACTIVE
S-807d87,A-69b156,2024-01-16,,ENTERPRISE,28,5572,66864,0,0,0,0,annual,1,,,ACTIVE
S-c4aa5f,A-ccb686,2024-02-28,,PRO,52,2548,30576,0,0,0,0,annual,0,,,ACTIVE
S-86c28f,A-8adedc,2024-04-02,,PRO,79,3871,46452,0,0,0,0,annual,1,,,ACTIVE
S-d635a2,A-ff79f2,2024-05-29,,BASIC,12,228,2736,0,0,0,0,annual,1,,,ACTIVE
S-463525,A-016043,2024-12-02,,ENTERPRISE,13,2587,31044,0,0,0,0,annual,1,,,ACTIVE
S-b2238e,A-104f1a,2024-11-16,,BASIC,24,456,5472,0,0,0,0,monthly,1,,,ACTIVE
S-d01053,A-779e4e,2023-11-12,2024-10-29,ENTERPRISE,36,7164,85968,0,0,0,1,annual,1,352.0,11.7,CHURNED
S-b9bbfd,A-118d55,2024-11-13,,ENTERPRISE,36,7164,85968,0,0,0,0,monthly,1,,,ACTIVE
S-790762,A-ac85cd,2024-12-24,,PRO,53,2597,31164,0,0,0,0,monthly,1,,,ACTIVE
S-321498,A-3a7284,2024-12-25,2024-12-31,PRO,31,0,0,1,0,0,1,monthly,1,6.0,0.2,CHURNED
S-8cf2ef,A-600734,2024-08-29,,BASIC,42,798,9576,0,0,0,0,annual,0,,,ACTIVE
S-48aa95,A-a8b49c,2024-03-23,,ENTERPRISE,7,1393,16716,0,0,0,0,monthly,1,,,ACTIVE
S-42218c,A-e2cd1b,2024-07-30,,PRO,45,2205,26460,0,0,0,0,monthly,1,,,ACTIVE
S-e6e96f,A-cbd1a3,2024-11-30,,ENTERPRISE,8,0,0,1,0,0,0,annual,0,,,ACTIVE
S-627cfa,A-9bfc9f,2023-09-19,2024-01-04,PRO,53,2597,31164,0,0,0,1,monthly,1,107.0,3.6,CHURNED
S-47a04b,A-b54c01,2024-10-07,,PRO,29,0,0,1,0,0,0,annual,1,,,ACTIVE
S-2a6eb3,A-80eeb6,2023-08-27,,ENTERPRISE,68,13532,162384,0,0,0,0,monthly,1,,,ACTIVE
S-c5f3d4,A-9f2731,2024-11-22,,PRO,5,0,0,1,0,0,0,annual,1,,,ACTIVE
S-c3bf1d,A-55f257,2024-03-15,,PRO,9,441,5292,0,0,0,0,annual,1,,,ACTIVE
S-a82441,A-4a267b,2024-08-09,,PRO,25,1225,14700,0,0,0,0,annual,1,,,ACTIVE
S-ccdf41,A-94f8c9,2024-11-29,,ENTERPRISE,17,3383,40596,0,0,0,0,monthly,1,,,ACTIVE
S-3503cb,A-c43359,2024-12-14,,BASIC,38,722,8664,0,0,0,0,monthly,1,,,ACTIVE
S-ed32c7,A-37f969,2023-10-24,,PRO,30,1470,17640,0,0,0,0,annual,0,,,ACTIVE
S-64bd69,A-ac9111,2023-10-04,,BASIC,21,399,4788,0,0,0,0,annual,1,,,ACTIVE
S-abd244,A-66224b,2024-12-05,,BASIC,92,1748,20976,0,0,0,0,monthly,0,,,ACTIVE
S-1e83a6,A-443b7c,2024-12-29,,BASIC,8,152,1824,0,0,0,0,annual,1,,,ACTIVE
S-e86a94,A-443f6f,2024-12-26,,PRO,19,931,11172,0,0,0,0,monthly,1,,,ACTIVE
S-2480b0,A-6e08f3,2024-12-27,,BASIC,13,247,2964,0,0,0,0,annual,1,,,ACTIVE
S-095083,A-98a59a,2023-09-27,,BASIC,56,1064,12768,0,0,0,0,annual,1,,,ACTIVE
S-07abdd,A-f19409,2023-09-26,,PRO,34,1666,19992,0,0,0,0,annual,1,,,ACTIVE
S-c29f3a,A-b7b7b7,2024-09-10,,PRO,24,1176,14112,0,1,0,0,monthly,0,,,UPGRADED
S-b4ac47,A-3b5cd1,2023-10-07,,PRO,31,1519,18228,0,0,0,0,annual,0,,,ACTIVE
S-2e017b,A-432483,2023-04-02,2023-04-05,PRO,5,245,2940,0,0,0,1,annual,1,3.0,0.1,CHURNED
S-c64e87,A-f3ff05,2024-09-19,,ENTERPRISE,27,5373,64476,0,0,0,0,annual,1,,,ACTIVE
S-c24467,A-e888d1,2023-07-05,,BASIC,50,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-f7b0e0,A-66224b,2024-11-24,,BASIC,92,1748,20976,0,0,0,0,annual,1,,,ACTIVE
S-edeacd,A-59f724,2024-01-01,,PRO,18,882,10584,0,0,0,0,annual,1,,,ACTIVE
S-3d6b69,A-2446e3,2024-09-16,,ENTERPRISE,27,5373,64476,0,0,0,0,annual,0,,,ACTIVE
S-63e282,A-6a4e2d,2024-10-15,2024-11-07,PRO,14,686,8232,0,1,0,1,annual,1,23.0,0.8,CHURNED
S-ef2a21,A-427b69,2024-11-28,2024-12-09,PRO,36,1764,21168,0,0,0,1,annual,1,11.0,0.4,CHURNED
S-e052d8,A-4e44e8,2024-10-26,,PRO,25,0,0,1,0,0,0,annual,1,,,ACTIVE
S-2d51ca,A-96e141,2023-12-05,,PRO,32,1568,18816,0,0,0,0,monthly,1,,,ACTIVE
S-0921a1,A-ee42db,2023-08-02,,BASIC,22,418,5016,0,0,0,0,annual,1,,,ACTIVE
S-62c98f,A-5a92e7,2024-10-27,,PRO,35,1715,20580,0,0,0,0,monthly,1,,,ACTIVE
S-1cff77,A-5a3eb9,2023-09-20,,PRO,65,3185,38220,0,0,0,0,annual,1,,,ACTIVE
S-3a28a1,A-b9f5b1,2024-07-25,,ENTERPRISE,15,2985,35820,0,0,0,0,annual,1,,,ACTIVE
S-42aaf0,A-6da850,2024-12-31,2024-12-31,BASIC,6,114,1368,0,0,0,1,annual,1,0.0,0.0,CHURNED
S-d02277,A-05f0e5,2024-06-11,,ENTERPRISE,92,18308,219696,0,1,0,0,monthly,1,,,UPGRADED
S-72b92f,A-bd4708,2024-12-14,,ENTERPRISE,37,7363,88356,0,0,0,0,monthly,0,,,ACTIVE
S-15609d,A-94d3da,2024-08-04,,BASIC,41,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-6d12c1,A-d26ab4,2024-11-20,,BASIC,11,209,2508,0,0,0,0,monthly,1,,,ACTIVE
S-1bf267,A-c42f1f,2024-11-13,,BASIC,28,532,6384,0,0,0,0,annual,1,,,ACTIVE
S-2d4edf,A-69fad4,2023-09-04,,ENTERPRISE,6,1194,14328,0,0,0,0,annual,0,,,ACTIVE
S-050a91,A-d27f50,2024-08-06,,BASIC,45,855,10260,0,0,0,0,annual,1,,,ACTIVE
S-e41457,A-5f2961,2024-12-17,,ENTERPRISE,4,796,9552,0,0,0,0,annual,1,,,ACTIVE
S-9f2386,A-558c72,2024-03-09,,ENTERPRISE,15,2985,35820,0,0,0,0,annual,1,,,ACTIVE
S-e23fd8,A-cc98bc,2023-06-05,,ENTERPRISE,32,0,0,1,0,0,0,annual,1,,,ACTIVE
S-c1056f,A-6f8ad2,2024-10-23,,BASIC,21,399,4788,0,0,0,0,monthly,0,,,ACTIVE
S-c4c9ce,A-625d0b,2024-11-16,2024-11-22,ENTERPRISE,10,1990,23880,0,0,0,1,monthly,1,6.0,0.2,CHURNED
S-dc90ef,A-bcf87c,2024-07-22,,PRO,17,833,9996,0,0,0,0,annual,1,,,ACTIVE
S-fc1114,A-4c56c9,2024-07-17,2024-10-23,PRO,18,882,10584,0,0,0,1,annual,1,98.0,3.3,CHURNED
S-b95110,A-b07b56,2024-12-16,,PRO,25,1225,14700,0,0,0,0,monthly,0,,,ACTIVE
S-e2e052,A-91e948,2023-11-07,,PRO,41,2009,24108,0,0,0,0,monthly,1,,,ACTIVE
S-0de78a,A-e4144b,2024-12-12,,BASIC,41,779,9348,0,0,0,0,annual,1,,,ACTIVE
S-8a37c8,A-054577,2024-12-09,,PRO,8,392,4704,0,0,0,0,monthly,1,,,ACTIVE
S-8d6cec,A-32fb14,2024-07-05,,PRO,32,1568,18816,0,1,0,0,annual,1,,,UPGRADED
S-65dd83,A-592832,2024-11-07,,PRO,36,1764,21168,0,0,0,0,annual,1,,,ACTIVE
S-fa7c1a,A-df10db,2024-10-21,,ENTERPRISE,12,2388,28656,0,0,0,0,monthly,1,,,ACTIVE
S-cc964d,A-d26ab4,2024-11-21,,BASIC,15,0,0,1,0,0,0,annual,1,,,ACTIVE
S-e72beb,A-712533,2024-10-26,,PRO,70,3430,41160,0,1,0,0,annual,1,,,UPGRADED
S-80199e,A-50bb9f,2024-10-26,,ENTERPRISE,18,3582,42984,0,1,0,0,monthly,1,,,UPGRADED
S-b6f87e,A-8b25f2,2024-09-30,,BASIC,10,190,2280,0,0,0,0,annual,1,,,ACTIVE
S-6129d4,A-6965e1,2024-12-26,,ENTERPRISE,13,2587,31044,0,0,0,0,annual,1,,,ACTIVE
S-7b647e,A-d62e02,2024-09-03,,ENTERPRISE,10,1990,23880,0,0,1,0,monthly,1,,,DOWNGRADED
S-426f2f,A-8145a0,2024-03-08,,ENTERPRISE,3,597,7164,0,0,0,0,annual,1,,,ACTIVE
S-02cde8,A-5b4ebb,2024-11-21,,ENTERPRISE,63,12537,150444,0,0,0,0,monthly,1,,,ACTIVE
S-61a87e,A-91e948,2023-08-14,,BASIC,41,779,9348,0,0,0,0,monthly,1,,,ACTIVE
S-5698bd,A-52dd88,2023-03-26,,PRO,26,1274,15288,0,0,0,0,monthly,0,,,ACTIVE
S-702fe2,A-d77f4c,2024-03-27,,ENTERPRISE,11,2189,26268,0,0,0,0,monthly,1,,,ACTIVE
S-3e510d,A-50f3f7,2024-06-27,,PRO,31,1519,18228,0,0,1,0,annual,1,,,DOWNGRADED
S-ec7c12,A-cbd1a3,2024-12-02,,ENTERPRISE,6,1194,14328,0,0,0,0,monthly,1,,,ACTIVE
S-d725da,A-f17767,2024-02-15,,PRO,22,1078,12936,0,0,0,0,annual,1,,,ACTIVE
S-c84c8d,A-7988d1,2024-08-18,,ENTERPRISE,92,0,0,1,0,0,0,annual,1,,,ACTIVE
S-049328,A-39b19f,2023-07-20,,PRO,55,2695,32340,0,0,0,0,monthly,1,,,ACTIVE
S-d9ad28,A-4f18f0,2024-04-28,,PRO,24,1176,14112,0,0,0,0,monthly,0,,,ACTIVE
S-eec041,A-c43359,2024-12-22,,BASIC,38,722,8664,0,1,0,0,monthly,1,,,UPGRADED
S-a554da,A-712f1c,2024-04-09,2024-07-23,ENTERPRISE,17,3383,40596,0,0,0,1,annual,1,105.0,3.5,CHURNED
S-2ccc04,A-9a532a,2024-10-18,,ENTERPRISE,11,2189,26268,0,0,0,0,monthly,1,,,ACTIVE
S-984f8b,A-db5e9e,2024-12-28,2024-12-28,ENTERPRISE,17,3383,40596,0,0,1,1,annual,1,0.0,0.0,CHURNED
S-d3613b,A-6f50ae,2023-11-27,,ENTERPRISE,19,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-e27a20,A-ffc04f,2024-12-28,,BASIC,13,247,2964,0,0,0,0,monthly,1,,,ACTIVE
S-41871d,A-029f69,2024-08-10,,ENTERPRISE,3,597,7164,0,0,0,0,annual,1,,,ACTIVE
S-9686c6,A-eb2fdc,2024-05-31,2024-09-25,PRO,33,1617,19404,0,0,0,1,annual,0,117.0,3.9,CHURNED
S-9b1f0e,A-e83938,2024-07-16,,PRO,2,98,1176,0,1,0,0,annual,1,,,UPGRADED
S-3445f5,A-7f6b86,2023-10-15,,BASIC,45,855,10260,0,0,0,0,annual,0,,,ACTIVE
S-f6e14c,A-8bde0c,2024-12-15,,ENTERPRISE,28,5572,66864,0,0,0,0,annual,1,,,ACTIVE
S-94cfff,A-439b2f,2024-04-16,2024-05-18,PRO,22,0,0,1,0,0,1,annual,1,32.0,1.1,CHURNED
S-ceb9bd,A-7da956,2024-11-12,,PRO,20,980,11760,0,0,0,0,annual,1,,,ACTIVE
S-2c270f,A-9f9299,2024-08-02,,ENTERPRISE,28,5572,66864,0,0,0,0,annual,0,,,ACTIVE
S-baba71,A-8b25f2,2024-05-03,,ENTERPRISE,10,1990,23880,0,0,0,0,monthly,1,,,ACTIVE
S-d33d84,A-31ab9a,2024-04-01,,ENTERPRISE,3,597,7164,0,0,0,0,annual,1,,,ACTIVE
S-c1012c,A-b7b7b7,2024-09-19,,ENTERPRISE,24,4776,57312,0,0,0,0,monthly,1,,,ACTIVE
S-42af3d,A-40de06,2023-06-03,,ENTERPRISE,28,5572,66864,0,0,0,0,annual,1,,,ACTIVE
S-d4cc9b,A-10b8f2,2023-10-03,,PRO,54,2646,31752,0,0,0,0,annual,1,,,ACTIVE
S-1351ac,A-0cc442,2024-07-27,,ENTERPRISE,45,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-753a0a,A-ad64c6,2024-06-15,,ENTERPRISE,28,5572,66864,0,0,0,0,annual,0,,,ACTIVE
S-62a710,A-42b791,2024-11-07,,PRO,22,1078,12936,0,0,0,0,annual,1,,,ACTIVE
S-85eb8f,A-59f724,2024-01-29,,ENTERPRISE,22,4378,52536,0,0,0,0,monthly,1,,,ACTIVE
S-e6f639,A-37f969,2023-12-02,,PRO,30,1470,17640,0,0,0,0,monthly,1,,,ACTIVE
S-85ba19,A-6965e1,2024-12-11,,ENTERPRISE,13,2587,31044,0,1,0,0,monthly,1,,,UPGRADED
S-a14f63,A-e1b9cd,2024-02-04,,ENTERPRISE,40,7960,95520,0,0,1,0,monthly,1,,,DOWNGRADED
S-f80ef5,A-e51ec7,2024-03-22,,BASIC,5,0,0,1,0,0,0,annual,1,,,ACTIVE
S-ed4e09,A-e43bf7,2024-02-26,,PRO,44,2156,25872,0,1,0,0,annual,1,,,UPGRADED
S-f49e0b,A-7f6b86,2024-01-21,2024-03-21,PRO,45,2205,26460,0,1,0,1,annual,1,60.0,2.0,CHURNED
S-22be2c,A-35083d,2024-12-15,,ENTERPRISE,49,9751,117012,0,0,0,0,monthly,1,,,ACTIVE
S-6587d8,A-2446e3,2024-04-18,,ENTERPRISE,27,5373,64476,0,0,0,0,monthly,0,,,ACTIVE
S-44fba6,A-82d8a6,2024-12-22,,ENTERPRISE,7,0,0,1,0,0,0,annual,1,,,ACTIVE
S-f14c84,A-fa2041,2024-06-11,,BASIC,18,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-f243c1,A-e888d1,2024-03-12,2024-12-28,PRO,14,0,0,1,0,0,1,annual,1,291.0,9.7,CHURNED
S-ca454e,A-9174e0,2024-12-14,,ENTERPRISE,37,7363,88356,0,0,0,0,monthly,1,,,ACTIVE
S-3e8283,A-940b8b,2024-04-29,,PRO,24,1176,14112,0,1,0,0,annual,0,,,UPGRADED
S-70ae65,A-df1e44,2024-05-23,,PRO,63,3087,37044,0,1,0,0,monthly,1,,,UPGRADED
S-f615d2,A-0a282f,2024-10-23,,PRO,18,882,10584,0,1,0,0,monthly,1,,,UPGRADED
S-a8f236,A-855a48,2024-03-17,,ENTERPRISE,14,2786,33432,0,0,0,0,monthly,0,,,ACTIVE
S-684751,A-86cdb4,2024-12-31,,BASIC,17,323,3876,0,0,0,0,monthly,1,,,ACTIVE
S-4d9635,A-dcc3f1,2024-08-05,,ENTERPRISE,22,4378,52536,0,0,0,0,annual,1,,,ACTIVE
S-43c489,A-c222ab,2024-08-27,,PRO,32,1568,18816,0,0,0,0,annual,1,,,ACTIVE
S-a346d6,A-0a282f,2024-08-31,2024-09-25,ENTERPRISE,19,3781,45372,0,0,0,1,annual,1,25.0,0.8,CHURNED
S-47ce2d,A-d792a6,2023-02-06,,PRO,37,1813,21756,0,0,0,0,monthly,1,,,ACTIVE
S-b4212b,A-10b8da,2023-05-12,2024-01-21,ENTERPRISE,17,3383,40596,0,1,0,1,monthly,1,254.0,8.5,CHURNED
S-006908,A-d82ef9,2024-09-28,,PRO,26,1274,15288,0,0,1,0,monthly,1,,,DOWNGRADED
S-60b7c7,A-02fac6,2024-05-02,,ENTERPRISE,23,4577,54924,0,0,0,0,annual,0,,,ACTIVE
S-3e54f5,A-157070,2023-12-12,,BASIC,17,323,3876,0,0,0,0,annual,1,,,ACTIVE
S-e32789,A-ac85cd,2024-10-13,,PRO,53,2597,31164,0,0,1,0,annual,1,,,DOWNGRADED
S-6f398a,A-8ed5dd,2023-11-13,,PRO,5,245,2940,0,0,0,0,annual,1,,,ACTIVE
S-ccc0fe,A-1619f8,2024-11-28,,BASIC,29,551,6612,0,0,0,0,monthly,1,,,ACTIVE
S-1dd0ad,A-ac85cd,2024-11-11,,BASIC,53,1007,12084,0,1,0,0,monthly,1,,,UPGRADED
S-52385a,A-0aaf6e,2024-11-13,,BASIC,3,57,684,0,0,0,0,monthly,1,,,ACTIVE
S-26a630,A-5247b3,2024-03-23,,ENTERPRISE,16,3184,38208,0,0,0,0,monthly,1,,,ACTIVE
S-904784,A-9badbd,2024-09-20,,ENTERPRISE,20,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-80a6a6,A-4437e4,2024-12-07,,ENTERPRISE,3,597,7164,0,0,0,0,annual,1,,,ACTIVE
S-d2d423,A-72799b,2024-08-12,,ENTERPRISE,20,3980,47760,0,0,0,0,monthly,1,,,ACTIVE
S-bdac36,A-443f6f,2024-12-08,,ENTERPRISE,19,3781,45372,0,0,0,0,monthly,0,,,ACTIVE
